cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,n_draws,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,93304.47543455359,20.515387436383907,18.771787689812527,22.478507364365885,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,96382.88840481846,20.38436406900503,18.66141503138999,22.438423268504337,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,99562.86806169034,20.484871980568734,18.65394887225082,22.655395482904233,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,102847.76541490339,20.470547438129525,18.683388248735564,22.574787047023428,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,106241.04203471649,20.553011059380246,18.7344478749225,22.614312539156785,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,109746.27369965984,20.744231968036807,18.954524948363172,22.624037571992027,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,113367.15416463008,20.8660433822733,19.2024472952534,22.564902109431547,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,117107.49905330806,20.736122430819723,19.078983368680497,22.376438744576053,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,120971.24987899972,20.564113591647708,18.95670340826004,22.2293869573056,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,124962.47819813727,20.54180053186559,18.997234393306055,22.13364999433606,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,129085.38990081777,20.44959315022062,18.91633956844753,22.025664019160903,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,133344.3296429002,20.455246932395767,18.94356573260827,22.023655107526473,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,137743.78542433196,20.649192258048704,19.18506152985285,22.22265934792293,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,142288.39331852747,20.786899030854823,19.42111177468598,22.273741118459196,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,146982.94235778705,20.77288634892767,19.569034891183996,22.083080798128663,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,151832.37957989846,20.65784477953262,19.50454273895594,21.947851496031948,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,156841.8152412434,20.53429677371483,19.38090373589133,21.946872087899038,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,162016.52820190086,20.704306198438665,19.493230260435013,22.165085204807195,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,167361.97148842204,21.037719184571035,19.766041589529678,22.395974875066255,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,172883.77804013927,21.194984864297886,19.893297073917836,22.569211840606233,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,178587.7666450638,21.36885124688473,20.012435455762063,22.721871459570472,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,184479.94807162846,21.47662262323702,20.14389788629287,22.738864048374126,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,190566.5314027335,21.498265616008762,20.248166712015436,22.61688008924949,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,196853.93057877928,21.71090078571695,20.38649603939052,22.84424501175436,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,203348.77115656482,21.708083708541288,20.62366376638335,22.629704929088867,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,210057.8972911936,22.062254087636592,20.894510887557676,23.065168831957735,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,216988.37894832855,22.342433674834744,21.00249431914818,23.597259937687994,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,224147.51935440503,22.434857967883406,21.03485775828871,23.733460397697254,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,231542.8626926492,22.641523370947873,21.291293043963506,23.916674277839906,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,239182.2020530133,22.622966674298176,21.29904141300348,23.872631923393122,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,247073.58764440453,22.859318016094356,21.533895478563704,24.190388064247554,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,255225.33527785927,23.0310202993922,21.723891199890996,24.394600761674045,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,263646.03512961196,23.052811014617138,21.84058854577761,24.353497452151558,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,272344.5607932731,23.66311395849155,22.56301281963,24.774678219148168,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,281330.0786306803,23.9054391720253,22.967859325370654,24.840117434136975,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,290612.05743125547,24.210216759836246,23.305460606128648,25.1642223150214,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,300200.2783900588,24.312477655461638,23.437429177035998,25.136992731623995,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,310104.8454150489,24.82383954203393,23.908432283900055,25.789998952999458,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,320336.1957744137,24.959139471391033,24.025782196869446,25.867946984522955,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,330905.1110951908,25.140532653765316,23.958966466657593,26.33984514935571,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,341822.7287247634,25.23428124097588,24.034047560465265,26.40952636511608,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,353100.55346721964,26.060434584232503,24.80819002029394,27.159655810466607,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,364750.4697069142,26.931076716711694,25.37870218668433,28.258262469698487,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,376784.753932043,26.925575496326452,25.26737859746375,28.31780214317295,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,389216.08767139877,27.510122677565693,25.88797935490574,28.98207543436897,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,402057.57085795613,27.788428759032588,26.118275149531414,29.43403397978555,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,415322.73563336366,28.588014230745397,26.88660000093194,30.405289536936547,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,429025.5606078895,29.186675399876542,27.495889093375308,30.747037052228016,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,443180.48559084977,29.63238957692885,27.93294738853008,31.306572691765254,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,457802.4268070352,30.045222405892996,28.330476313200776,31.603492272076323,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,472906.7926151912,30.17367960527729,28.459540980793154,31.70690654041262,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,488509.49974507693,30.563053960353,28.90298988094087,32.124017881977906,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,504626.9900702615,30.968590046782754,29.503319097866875,32.313137602617324,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,521276.24793429236,31.797806529942726,30.497744558364815,33.073329400227216,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,538474.8180485149,31.876165270981723,30.739079789756605,32.81680146513792,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,556240.8239803985,32.371270615964264,30.754668743310592,33.78980344115066,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,574592.9872518501,33.196798232907085,31.61952608187532,34.51236291156164,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,593550.6470676447,33.87325954617695,32.1582626120505,35.36784194144369,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,613133.7806947521,34.07973866857348,31.784495995059075,36.138441468528846,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,633363.0245140619,34.22256545894706,32.27514646297705,36.279053316249815,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,654259.6957666416,33.95416777142668,32.09499506586139,36.170781895850716,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,675845.8150175054,34.17247111516093,32.382117379137156,35.88807880342934,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,698144.1293605132,34.56855031910097,32.54945482799236,36.624802330628505,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,721178.1363888809,34.43687659845517,32.61308791219199,36.61500240733472,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,744972.1089565548,33.79991262665352,31.58611839619136,36.207145987071655,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,769551.1207565411,35.136779328450345,32.97654927016641,37.231246242322065,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,794941.072743149,36.075934959860284,33.63132145159503,38.233338384545256,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,821168.7204259777,36.94865712028227,34.620971372330324,38.97269871179674,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,848261.7020644462,37.457017780627716,35.208750176785294,39.39279607069698,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,876248.5677925085,37.661222224144325,35.36022705919459,39.784594956946286,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,905158.8097043291,37.670818944402306,35.220592732468624,39.92971231561308,iqm-bootstrap,40,9998548
