cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,9225926.925391626,60.90263692814915,57.52520060964019,69.99611698045534,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,9605048.81675179,66.45402991807522,57.1565371070618,75.12668880846775,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,9999750.0,64.86440711462451,56.29,70.75068181818182,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,4862.0,7.013844419391207,5.818468250121183,9.184453930985415,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,5052.013162967887,6.962431613176671,5.772415617312679,9.647488497449316,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,5249.4522827644605,6.909009528902514,5.724563188859801,10.128619045512826,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,5454.607575256661,6.853499641418717,5.674840626452578,10.62855278922381,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,5667.780598317773,6.795820356712214,5.623174842870147,11.148024581457399,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,5889.284695087496,6.735886891971816,5.569489894549807,11.687797994076611,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,6119.44545455519,6.673611150965901,5.51370686995754,19.918712727716652,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,6358.601190143323,6.608901594549721,5.4557437735958985,19.078156383525002,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,6607.10343699452,6.541663106111968,5.395515405478788,17.641238629623523,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,6865.317468693273,6.471796851762813,5.332933235895959,17.11793784186439,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,7133.622834181779,6.399200135057918,5.267905275283137,17.3327348788148,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,7412.413915659121,6.323766246044883,5.181986007167633,17.555926458008546,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,7702.100508283881,6.245384304410224,4.9754884360501865,17.787840648866297,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,8003.1084225322575,6.163939096496345,4.760920676402668,18.028818342180244,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,8315.880110097109,6.0793109059489225,4.537967334961328,18.279213751189644,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,8640.875314247935,5.977001937772053,4.306300692491289,18.1236916207633,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,8978.571745607736,5.733353718897737,4.065580222071878,17.951022834988017,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,9329.46578434016,5.480183416781991,3.815452088555894,17.90389931883414,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,9694.073209778904,5.42236992344686,3.555548628467176,17.962812547361043,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,10072.92995857207,17.391462572314026,4.942513539153519,28.138616035768727,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,10466.592912455715,17.19017734114326,5.406023206192852,27.488628641050198,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,10875.640716814622,16.981025626337473,5.397367648570103,26.813238909688366,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,11300.674631233442,18.23775171449186,5.388373820712647,26.11145408595877,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,11742.319413288491,18.357981691457848,5.3790285025881435,25.382242615976654,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,12201.224236879236,18.482910409313767,5.369317957508523,26.220101327361345,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,12678.06364644935,19.056000163546702,5.3592279119384205,26.944914801143643,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,13173.538548499955,19.46490090798232,5.3487435345145,27.698054910202604,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,13688.377241852462,22.169054670601025,5.337849414244823,28.48062869558412,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,14223.336488175388,21.285769201730616,5.326529537856225,29.29378646291054,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,14779.20262434873,21.524150906923836,5.314767266256396,29.295661046319427,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,15356.792718300978,18.850913981435127,5.302545310076072,29.014786657118762,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,15956.95577001765,19.935042415588597,5.289845704255378,28.72293533844697,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,16580.57395948699,20.214976349297,5.276649781636979,28.419678097895844,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,17228.563943416437,20.30686568525338,5.26293814552722,28.104569177486656,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,17901.87820262727,20.402346173691893,5.2537895662151435,27.777145398450074,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,18601.506442106318,20.501558161433145,5.296636440024009,27.436925480399573,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,19328.477045773983,20.604647480230554,5.341157824325616,27.08340933389711,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,20083.858588106305,20.72863507014607,5.38741916112637,26.84151701562079,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,20868.761404833145,22.268213551668016,5.435488449989782,25.561066846292263,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,21684.339225021246,22.66994219885526,6.880950795345786,26.81288964607184,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,22531.790866941228,22.78797287468619,8.466545999927675,27.26741921330599,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,23412.36200021118,22.856583906360807,10.06256549482562,26.839080738194934,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,24327.346976807094,22.927876344687622,11.28702221139135,27.015546637696765,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,25278.090733631536,21.71681340666388,11.51931266196791,27.19890904968735,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,26265.990769437092,22.390130097055504,11.178427405312569,25.4929990599201,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,27292.499199010545,21.051772921768027,11.858337960348056,26.163807362304443,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,28359.124887637154,20.34106817188356,12.650927590956377,26.860831708967098,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,29467.43566898255,19.377155734145205,12.466997399647276,26.893942800570198,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,30619.060649652267,18.651934082277066,12.27587898180261,26.243798789572793,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,31815.69260381641,18.23742742496732,11.828742030506394,26.40224786305429,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,33059.0904614193,17.99141044822548,11.366720162682974,27.303831271018275,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,34351.081893631526,17.550749874535434,11.08214055206354,28.42153598915094,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,35693.56599934472,16.382368538941734,10.480858009022626,29.569134955301774,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,37088.51609665837,15.848140196300722,10.32593994227047,27.150638651844524,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,38537.98262346033,16.65026302271985,10.200980108420634,26.545661586904643,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,40044.09615136762,16.116214664361582,9.7917700208906,24.561629484714448,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,41609.07051745393,15.550769148871296,11.727405655973692,24.386955769538922,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,43235.2060783703,15.865316511880438,12.686843703193384,25.45629085127909,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,44924.893091640486,15.389741786502126,12.085047640034905,26.995617564326196,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,46680.61522910179,15.07489998945201,12.234259582090411,25.51728622448358,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,48504.953227655606,15.09848802776639,12.280209127282754,25.077404181528422,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,50400.58868269394,15.921191097548363,12.182509024010669,24.54453621173656,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,52370.30798977791,15.939701429456878,14.142475428335901,31.402863155889126,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,54417.00644036208,17.166146864998,14.313753085085997,43.871145659879325,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,56543.69247758486,17.208303047324186,16.286243582280722,42.904204155951824,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,58753.49211838074,17.639646278160804,16.199428944590952,42.530472875448034,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,61049.65354841415,17.72033095561413,15.41798973782769,44.047329193324025,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,63435.551896589386,17.411352609984636,15.291173744016778,44.028974686973214,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,65914.6941961543,18.356883352732144,15.318459513960828,43.49178190778413,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,68490.72453969039,19.28310976322277,16.228047880139563,42.5399853026247,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,71167.42943556636,18.988112917533694,15.963755101212392,41.801757897702466,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,73948.74337372885,18.860057211386756,15.92948019488505,40.313103514068466,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,76838.75460901124,19.520474171903636,15.938134724550519,40.26491387686388,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,79841.71117046145,19.33203750674739,15.66320866848777,37.621732511373544,median-range,5,10001594
