cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,seed,episodic_return,ecdf,n_episodes,n_seeds,method
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.416,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.417,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.418,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.419,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.42,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.421,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.422,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.423,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.424,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.425,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.426,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.427,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.428,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.429,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.43,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.431,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.432,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.433,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.434,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,72.0,0.435,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,73.0,0.436,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,73.0,0.437,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,73.0,0.438,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,73.0,0.439,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,73.0,0.44,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,74.0,0.441,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,74.0,0.442,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,74.0,0.443,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.444,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.445,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.446,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.447,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.448,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,75.0,0.449,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.45,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.451,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.452,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.453,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.454,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.455,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.456,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.457,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.458,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.459,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.46,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.461,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.462,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.463,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.464,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,76.0,0.465,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,77.0,0.466,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,77.0,0.467,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,78.0,0.468,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,78.0,0.469,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,78.0,0.47,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,78.0,0.471,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,79.0,0.472,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,79.0,0.473,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,79.0,0.474,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.475,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.476,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.477,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.478,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.479,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.48,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.481,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.482,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.483,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.484,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.485,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,80.0,0.486,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,81.0,0.487,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,81.0,0.488,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,81.0,0.489,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,81.0,0.49,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,82.0,0.491,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,82.0,0.492,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.493,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.494,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.495,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.496,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.497,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.498,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.499,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.5,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,1,83.0,0.501,1000,5,per-seed
